AccountName,LastName,FirstName,Email,Contact_ExternalId__c,Date,EventTimeStamp,Event,Logins,UniqueLogins,PageLoadTime,FileSize,Price,ContactName
IBM Corp Data Systems Div,IBM  Nasika,Siva Prasad,ibmnasika@gainsighttest.com,0031a000002kj0EAAQ,-8,-8,Survey Schedule Triggered,45,3,3,111,72,Siva Prasad  IBM  Nasika
IBM Corp Data Systems Div,IBM  Jha,Sneha,ibmjha@gainsighttest.com,0031a000002kj0FAAQ,-2,-2,Success Snapshot Exported,21,4,10,207,26,Sneha  IBM  Jha
IBM Corp Data Systems Div,IBM  Rallapalli,Sri Vidya,ibmrallapalli@gainsighttest.com,0031a000002kj0GAAQ,-5,-5,CTA Created,33,4,20,225,47,Sri Vidya  IBM  Rallapalli
IBM Corp Data Systems Div,IBM  Pulagam,Srinivas,ibmpulagam@gainsighttest.com,0031a000002kj0HAAQ,-3,-3,CTA Updated,34,3,21,19,54,Srinivas  IBM  Pulagam
UniAmerica Inc,UniAmerica  Kumar,Sandeep Kumar,uniamericakumar@gainsighttest.com,0031a000001h0mOAAQ,-4,-4,Report Run,45,5,25,70,63,Sandeep Kumar  UniAmerica  Kumar
UniAmerica Inc,UniAmerica  Ithapu,Naveen Ithapu,uniamericaithapu@gainsighttest.com,0031a000001h0mPAAQ,-9,-9,Report Created,45,2,0,54,54,Naveen Ithapu  UniAmerica  Ithapu
UniAmerica Inc,UniAmerica  Maaz,Ahmed Jamal,uniamericamaaz@gainsighttest.com,0031a000001h0mQAAQ,-3,-3,SmartList Created,40,4,20,65,77,Ahmed Jamal  UniAmerica  Maaz
UniAmerica Inc,UniAmerica  Kotagiri,Akhila,uniamericakotagiri@gainsighttest.com,0031a000001h0mRAAQ,-2,-2,EmailTemplate Created,20,1,9,92,51,Akhila  UniAmerica  Kotagiri
UniAmerica Inc,UniAmerica  Jain,Ankit,uniamericajain@gainsighttest.com,0031a000001h0mSAAQ,0,0,Outreach Created,31,3,22,204,47,Ankit  UniAmerica  Jain
Abberley Kooiman,Abberley  Mendu,Prashanthi,abberleymendu@gainsighttest.com,0031a000002kj02AAA,-5,-5,Outreach Triggered,48,2,15,22,32,Prashanthi  Abberley  Mendu
Abberley Kooiman,Abberley  Avinash,Pulimi,abberleyavinash@gainsighttest.com,0031a000002kj03AAA,-4,-4,PDF Exported,25,0,0,183,66,Pulimi  Abberley  Avinash
Abberley Kooiman,Abberley  Kuditipudi,Raja,abberleykuditipudi@gainsighttest.com,0031a000002kj04AAA,-9,-9,360 Page,16,2,29,164,51,Raja  Abberley  Kuditipudi
Abberley Kooiman,Abberley  Yaddanapalli,Rajesh,abberleyyaddanapalli@gainsighttest.com,0031a000002kj05AAA,-3,-3,Rule Run,43,4,3,68,79,Rajesh  Abberley  Yaddanapalli
Abberley Kooiman,Abberley  Bankuru,Ramesh,abberleybankuru@gainsighttest.com,0031a000002kj06AAA,-3,-3,Rule Schedule Run,21,3,1,66,74,Ramesh  Abberley  Bankuru
Abberley Kooiman,Abberley  Gurram,Ranjith Kumar,abberleygurram@gainsighttest.com,0031a000002kj07AAA,-4,-4,OutReach Schedule Triggered,39,0,7,170,54,Ranjith Kumar  Abberley  Gurram
IBM Corp Data Systems Div,IBM  Ravela,Renetha,ibmravela@gainsighttest.com,0031a000002kj08AAA,-10,-10,File Uploaded,48,5,15,227,71,Renetha  IBM  Ravela
IBM Corp Data Systems Div,IBM  Dugar,Sandeep,ibmdugar@gainsighttest.com,0031a000002kj09AAA,-10,-10,File Downloaded,0,3,3,172,94,Sandeep  IBM  Dugar
IBM Corp Data Systems Div,IBM  Dontharaju,Sandy,ibmdontharaju@gainsighttest.com,0031a000002kj0AAAQ,0,0,CTA Created,39,5,5,238,19,Sandy  IBM  Dontharaju
IBM Corp Data Systems Div,IBM  Thounajam,Santa,ibmthounajam@gainsighttest.com,0031a000002kj0BAAQ,-1,-1,CTA Updated,17,5,16,166,83,Santa  IBM  Thounajam
IBM Corp Data Systems Div,IBM  Chikoti,Santosh,ibmchikoti@gainsighttest.com,0031a000002kj0CAAQ,-14,-14,Survey Created,10,4,12,254,10,Santosh  IBM  Chikoti
IBM Corp Data Systems Div,IBM  Gutha,Siddhartha,ibmgutha@gainsighttest.com,0031a000002kj0DAAQ,0,0,Survey Triggered,3,1,28,9,77,Siddhartha  IBM  Gutha
IBM Corp Data Systems Div,IBM  Nasika,Siva Prasad,ibmnasika@gainsighttest.com,0031a000002kj0EAAQ,-3,-3,Survey Schedule Triggered,28,1,14,108,81,Siva Prasad  IBM  Nasika
IBM Corp Data Systems Div,IBM  Jha,Sneha,ibmjha@gainsighttest.com,0031a000002kj0FAAQ,-4,-4,Success Snapshot Exported,16,5,16,71,36,Sneha  IBM  Jha
IBM Corp Data Systems Div,IBM  Rallapalli,Sri Vidya,ibmrallapalli@gainsighttest.com,0031a000002kj0GAAQ,-2,-2,CTA Created,32,2,19,279,16,Sri Vidya  IBM  Rallapalli
IBM Corp Data Systems Div,IBM  Pulagam,Srinivas,ibmpulagam@gainsighttest.com,0031a000002kj0HAAQ,-14,-14,CTA Updated,46,1,17,95,62,Srinivas  IBM  Pulagam
UniAmerica Inc,UniAmerica  Kumar,Sandeep Kumar,uniamericakumar@gainsighttest.com,0031a000001h0mOAAQ,-7,-7,Report Run,13,1,16,173,51,Sandeep Kumar  UniAmerica  Kumar
UniAmerica Inc,UniAmerica  Ithapu,Naveen Ithapu,uniamericaithapu@gainsighttest.com,0031a000001h0mPAAQ,-5,-5,Report Created,29,2,8,100,98,Naveen Ithapu  UniAmerica  Ithapu
UniAmerica Inc,UniAmerica  Maaz,Ahmed Jamal,uniamericamaaz@gainsighttest.com,0031a000001h0mQAAQ,-12,-12,SmartList Created,3,2,19,232,75,Ahmed Jamal  UniAmerica  Maaz
UniAmerica Inc,UniAmerica  Kotagiri,Akhila,uniamericakotagiri@gainsighttest.com,0031a000001h0mRAAQ,-8,-8,EmailTemplate Created,49,1,23,232,33,Akhila  UniAmerica  Kotagiri
UniAmerica Inc,UniAmerica  Jain,Ankit,uniamericajain@gainsighttest.com,0031a000001h0mSAAQ,-3,-3,Outreach Created,48,2,0,282,25,Ankit  UniAmerica  Jain
Abberley Kooiman,Abberley  Mendu,Prashanthi,abberleymendu@gainsighttest.com,0031a000002kj02AAA,-7,-7,Outreach Triggered,20,2,18,66,38,Prashanthi  Abberley  Mendu
Abberley Kooiman,Abberley  Avinash,Pulimi,abberleyavinash@gainsighttest.com,0031a000002kj03AAA,-3,-3,PDF Exported,0,4,7,6,75,Pulimi  Abberley  Avinash
Abberley Kooiman,Abberley  Kuditipudi,Raja,abberleykuditipudi@gainsighttest.com,0031a000002kj04AAA,-5,-5,360 Page,20,0,11,276,46,Raja  Abberley  Kuditipudi
Abberley Kooiman,Abberley  Yaddanapalli,Rajesh,abberleyyaddanapalli@gainsighttest.com,0031a000002kj05AAA,-3,-3,Rule Run,42,2,23,201,83,Rajesh  Abberley  Yaddanapalli
Abberley Kooiman,Abberley  Bankuru,Ramesh,abberleybankuru@gainsighttest.com,0031a000002kj06AAA,-2,-2,Rule Schedule Run,24,4,1,216,8,Ramesh  Abberley  Bankuru
Abberley Kooiman,Abberley  Gurram,Ranjith Kumar,abberleygurram@gainsighttest.com,0031a000002kj07AAA,-13,-13,OutReach Schedule Triggered,18,4,25,271,60,Ranjith Kumar  Abberley  Gurram
IBM Corp Data Systems Div,IBM  Ravela,Renetha,ibmravela@gainsighttest.com,0031a000002kj08AAA,-1,-1,File Uploaded,46,1,26,163,83,Renetha  IBM  Ravela
IBM Corp Data Systems Div,IBM  Dugar,Sandeep,ibmdugar@gainsighttest.com,0031a000002kj09AAA,-7,-7,File Downloaded,18,0,1,289,33,Sandeep  IBM  Dugar
IBM Corp Data Systems Div,IBM  Dontharaju,Sandy,ibmdontharaju@gainsighttest.com,0031a000002kj0AAAQ,-3,-3,CTA Created,42,5,0,231,17,Sandy  IBM  Dontharaju
IBM Corp Data Systems Div,IBM  Thounajam,Santa,ibmthounajam@gainsighttest.com,0031a000002kj0BAAQ,-13,-13,CTA Updated,14,0,23,25,47,Santa  IBM  Thounajam
IBM Corp Data Systems Div,IBM  Chikoti,Santosh,ibmchikoti@gainsighttest.com,0031a000002kj0CAAQ,-2,-2,Survey Created,21,3,12,281,16,Santosh  IBM  Chikoti
IBM Corp Data Systems Div,IBM  Gutha,Siddhartha,ibmgutha@gainsighttest.com,0031a000002kj0DAAQ,-7,-7,Survey Triggered,4,3,23,296,19,Siddhartha  IBM  Gutha
IBM Corp Data Systems Div,IBM  Nasika,Siva Prasad,ibmnasika@gainsighttest.com,0031a000002kj0EAAQ,-13,-13,Survey Schedule Triggered,47,1,8,63,37,Siva Prasad  IBM  Nasika
IBM Corp Data Systems Div,IBM  Jha,Sneha,ibmjha@gainsighttest.com,0031a000002kj0FAAQ,-12,-12,Success Snapshot Exported,13,0,23,212,40,Sneha  IBM  Jha
IBM Corp Data Systems Div,IBM  Rallapalli,Sri Vidya,ibmrallapalli@gainsighttest.com,0031a000002kj0GAAQ,-10,-10,CTA Created,49,3,7,2,86,Sri Vidya  IBM  Rallapalli
IBM Corp Data Systems Div,IBM  Pulagam,Srinivas,ibmpulagam@gainsighttest.com,0031a000002kj0HAAQ,-8,-8,CTA Updated,40,2,28,121,89,Srinivas  IBM  Pulagam
UniAmerica Inc,UniAmerica  Kumar,Sandeep Kumar,uniamericakumar@gainsighttest.com,0031a000001h0mOAAQ,-3,-3,Report Run,27,2,30,300,44,Sandeep Kumar  UniAmerica  Kumar
UniAmerica Inc,UniAmerica  Ithapu,Naveen Ithapu,uniamericaithapu@gainsighttest.com,0031a000001h0mPAAQ,-8,-8,Report Created,10,3,10,164,61,Naveen Ithapu  UniAmerica  Ithapu
UniAmerica Inc,UniAmerica  Maaz,Ahmed Jamal,uniamericamaaz@gainsighttest.com,0031a000001h0mQAAQ,0,0,SmartList Created,23,4,16,235,78,Ahmed Jamal  UniAmerica  Maaz
UniAmerica Inc,UniAmerica  Kotagiri,Akhila,uniamericakotagiri@gainsighttest.com,0031a000001h0mRAAQ,-6,-6,EmailTemplate Created,21,5,8,97,26,Akhila  UniAmerica  Kotagiri
UniAmerica Inc,UniAmerica  Jain,Ankit,uniamericajain@gainsighttest.com,0031a000001h0mSAAQ,-12,-12,Outreach Created,0,4,26,91,99,Ankit  UniAmerica  Jain
Abberley Kooiman,Abberley  Mendu,Prashanthi,abberleymendu@gainsighttest.com,0031a000002kj02AAA,-12,-12,Outreach Triggered,24,5,14,14,100,Prashanthi  Abberley  Mendu
Abberley Kooiman,Abberley  Avinash,Pulimi,abberleyavinash@gainsighttest.com,0031a000002kj03AAA,-14,-14,PDF Exported,32,3,15,22,89,Pulimi  Abberley  Avinash
Abberley Kooiman,Abberley  Kuditipudi,Raja,abberleykuditipudi@gainsighttest.com,0031a000002kj04AAA,-2,-2,360 Page,3,2,21,255,29,Raja  Abberley  Kuditipudi
Abberley Kooiman,Abberley  Yaddanapalli,Rajesh,abberleyyaddanapalli@gainsighttest.com,0031a000002kj05AAA,-9,-9,Rule Run,49,1,25,205,77,Rajesh  Abberley  Yaddanapalli
Abberley Kooiman,Abberley  Bankuru,Ramesh,abberleybankuru@gainsighttest.com,0031a000002kj06AAA,0,0,Rule Schedule Run,22,3,25,283,28,Ramesh  Abberley  Bankuru
Abberley Kooiman,Abberley  Gurram,Ranjith Kumar,abberleygurram@gainsighttest.com,0031a000002kj07AAA,-5,-5,OutReach Schedule Triggered,37,1,27,43,52,Ranjith Kumar  Abberley  Gurram
IBM Corp Data Systems Div,IBM  Ravela,Renetha,ibmravela@gainsighttest.com,0031a000002kj08AAA,-11,-11,File Uploaded,43,0,18,142,91,Renetha  IBM  Ravela
IBM Corp Data Systems Div,IBM  Dugar,Sandeep,ibmdugar@gainsighttest.com,0031a000002kj09AAA,-8,-8,File Downloaded,3,3,22,257,91,Sandeep  IBM  Dugar
IBM Corp Data Systems Div,IBM  Dontharaju,Sandy,ibmdontharaju@gainsighttest.com,0031a000002kj0AAAQ,-6,-6,CTA Created,19,4,3,3,7,Sandy  IBM  Dontharaju
IBM Corp Data Systems Div,IBM  Thounajam,Santa,ibmthounajam@gainsighttest.com,0031a000002kj0BAAQ,-6,-6,CTA Updated,4,2,6,257,64,Santa  IBM  Thounajam
IBM Corp Data Systems Div,IBM  Chikoti,Santosh,ibmchikoti@gainsighttest.com,0031a000002kj0CAAQ,-7,-7,Survey Created,22,1,30,121,57,Santosh  IBM  Chikoti
IBM Corp Data Systems Div,IBM  Gutha,Siddhartha,ibmgutha@gainsighttest.com,0031a000002kj0DAAQ,-10,-10,Survey Triggered,45,2,20,127,21,Siddhartha  IBM  Gutha
IBM Corp Data Systems Div,IBM  Nasika,Siva Prasad,ibmnasika@gainsighttest.com,0031a000002kj0EAAQ,-12,-12,Survey Schedule Triggered,17,3,4,17,42,Siva Prasad  IBM  Nasika
IBM Corp Data Systems Div,IBM  Jha,Sneha,ibmjha@gainsighttest.com,0031a000002kj0FAAQ,-8,-8,Success Snapshot Exported,8,0,2,109,11,Sneha  IBM  Jha
IBM Corp Data Systems Div,IBM  Rallapalli,Sri Vidya,ibmrallapalli@gainsighttest.com,0031a000002kj0GAAQ,-9,-9,CTA Created,50,0,2,233,49,Sri Vidya  IBM  Rallapalli
IBM Corp Data Systems Div,IBM  Pulagam,Srinivas,ibmpulagam@gainsighttest.com,0031a000002kj0HAAQ,-3,-3,CTA Updated,18,1,9,31,72,Srinivas  IBM  Pulagam
UniAmerica Inc,UniAmerica  Kumar,Sandeep Kumar,uniamericakumar@gainsighttest.com,0031a000001h0mOAAQ,-12,-12,Report Run,32,5,28,104,69,Sandeep Kumar  UniAmerica  Kumar
UniAmerica Inc,UniAmerica  Ithapu,Naveen Ithapu,uniamericaithapu@gainsighttest.com,0031a000001h0mPAAQ,-13,-13,Report Created,13,0,9,150,11,Naveen Ithapu  UniAmerica  Ithapu
UniAmerica Inc,UniAmerica  Maaz,Ahmed Jamal,uniamericamaaz@gainsighttest.com,0031a000001h0mQAAQ,-14,-14,SmartList Created,28,5,11,65,64,Ahmed Jamal  UniAmerica  Maaz
UniAmerica Inc,UniAmerica  Kotagiri,Akhila,uniamericakotagiri@gainsighttest.com,0031a000001h0mRAAQ,-2,-2,EmailTemplate Created,41,3,15,21,77,Akhila  UniAmerica  Kotagiri
UniAmerica Inc,UniAmerica  Jain,Ankit,uniamericajain@gainsighttest.com,0031a000001h0mSAAQ,-1,-1,Outreach Created,35,4,19,180,28,Ankit  UniAmerica  Jain
Abberley Kooiman,Abberley  Mendu,Prashanthi,abberleymendu@gainsighttest.com,0031a000002kj02AAA,-12,-12,Outreach Triggered,35,0,6,221,22,Prashanthi  Abberley  Mendu
Abberley Kooiman,Abberley  Avinash,Pulimi,abberleyavinash@gainsighttest.com,0031a000002kj03AAA,-11,-11,PDF Exported,34,3,21,15,98,Pulimi  Abberley  Avinash
Abberley Kooiman,Abberley  Kuditipudi,Raja,abberleykuditipudi@gainsighttest.com,0031a000002kj04AAA,-5,-5,360 Page,35,3,11,16,8,Raja  Abberley  Kuditipudi
Abberley Kooiman,Abberley  Yaddanapalli,Rajesh,abberleyyaddanapalli@gainsighttest.com,0031a000002kj05AAA,-2,-2,Rule Run,15,4,6,230,29,Rajesh  Abberley  Yaddanapalli
Abberley Kooiman,Abberley  Bankuru,Ramesh,abberleybankuru@gainsighttest.com,0031a000002kj06AAA,-13,-13,Rule Schedule Run,20,2,30,198,71,Ramesh  Abberley  Bankuru
Abberley Kooiman,Abberley  Gurram,Ranjith Kumar,abberleygurram@gainsighttest.com,0031a000002kj07AAA,-11,-11,OutReach Schedule Triggered,19,1,4,297,90,Ranjith Kumar  Abberley  Gurram
IBM Corp Data Systems Div,IBM  Ravela,Renetha,ibmravela@gainsighttest.com,0031a000002kj08AAA,-8,-8,File Uploaded,12,1,17,78,99,Renetha  IBM  Ravela
IBM Corp Data Systems Div,IBM  Dugar,Sandeep,ibmdugar@gainsighttest.com,0031a000002kj09AAA,-8,-8,File Downloaded,35,4,10,147,37,Sandeep  IBM  Dugar
IBM Corp Data Systems Div,IBM  Dontharaju,Sandy,ibmdontharaju@gainsighttest.com,0031a000002kj0AAAQ,-5,-5,CTA Created,49,4,21,215,28,Sandy  IBM  Dontharaju
IBM Corp Data Systems Div,IBM  Thounajam,Santa,ibmthounajam@gainsighttest.com,0031a000002kj0BAAQ,-9,-9,CTA Updated,41,1,24,22,75,Santa  IBM  Thounajam
IBM Corp Data Systems Div,IBM  Chikoti,Santosh,ibmchikoti@gainsighttest.com,0031a000002kj0CAAQ,-7,-7,Survey Created,42,2,19,297,81,Santosh  IBM  Chikoti
IBM Corp Data Systems Div,IBM  Gutha,Siddhartha,ibmgutha@gainsighttest.com,0031a000002kj0DAAQ,-12,-12,Survey Triggered,5,4,19,263,21,Siddhartha  IBM  Gutha
IBM Corp Data Systems Div,IBM  Nasika,Siva Prasad,ibmnasika@gainsighttest.com,0031a000002kj0EAAQ,-14,-14,Survey Schedule Triggered,30,0,6,79,26,Siva Prasad  IBM  Nasika
IBM Corp Data Systems Div,IBM  Jha,Sneha,ibmjha@gainsighttest.com,0031a000002kj0FAAQ,0,0,Success Snapshot Exported,11,4,3,66,100,Sneha  IBM  Jha
IBM Corp Data Systems Div,IBM  Rallapalli,Sri Vidya,ibmrallapalli@gainsighttest.com,0031a000002kj0GAAQ,-5,-5,CTA Created,32,0,6,155,40,Sri Vidya  IBM  Rallapalli
IBM Corp Data Systems Div,IBM  Pulagam,Srinivas,ibmpulagam@gainsighttest.com,0031a000002kj0HAAQ,-10,-10,CTA Updated,32,5,26,20,81,Srinivas  IBM  Pulagam
UniAmerica Inc,UniAmerica  Kumar,Sandeep Kumar,uniamericakumar@gainsighttest.com,0031a000001h0mOAAQ,-7,-7,Report Run,32,1,25,77,81,Sandeep Kumar  UniAmerica  Kumar
UniAmerica Inc,UniAmerica  Ithapu,Naveen Ithapu,uniamericaithapu@gainsighttest.com,0031a000001h0mPAAQ,-4,-4,Report Created,31,0,23,192,63,Naveen Ithapu  UniAmerica  Ithapu
UniAmerica Inc,UniAmerica  Maaz,Ahmed Jamal,uniamericamaaz@gainsighttest.com,0031a000001h0mQAAQ,-1,-1,SmartList Created,7,5,13,57,16,Ahmed Jamal  UniAmerica  Maaz
UniAmerica Inc,UniAmerica  Kotagiri,Akhila,uniamericakotagiri@gainsighttest.com,0031a000001h0mRAAQ,-12,-12,EmailTemplate Created,41,3,25,192,85,Akhila  UniAmerica  Kotagiri
UniAmerica Inc,UniAmerica  Jain,Ankit,uniamericajain@gainsighttest.com,0031a000001h0mSAAQ,-2,-2,Outreach Created,6,5,15,216,64,Ankit  UniAmerica  Jain
Abberley Kooiman,Abberley  Mendu,Prashanthi,abberleymendu@gainsighttest.com,0031a000002kj02AAA,-11,-11,Outreach Triggered,26,4,9,289,82,Prashanthi  Abberley  Mendu
Abberley Kooiman,Abberley  Avinash,Pulimi,abberleyavinash@gainsighttest.com,0031a000002kj03AAA,-9,-9,PDF Exported,17,5,29,178,73,Pulimi  Abberley  Avinash
Abberley Kooiman,Abberley  Kuditipudi,Raja,abberleykuditipudi@gainsighttest.com,0031a000002kj04AAA,0,0,360 Page,47,3,5,146,76,Raja  Abberley  Kuditipudi
Abberley Kooiman,Abberley  Yaddanapalli,Rajesh,abberleyyaddanapalli@gainsighttest.com,0031a000002kj05AAA,-3,-3,Rule Run,18,1,5,42,9,Rajesh  Abberley  Yaddanapalli
Abberley Kooiman,Abberley  Bankuru,Ramesh,abberleybankuru@gainsighttest.com,0031a000002kj06AAA,-9,-9,Rule Schedule Run,14,4,0,36,36,Ramesh  Abberley  Bankuru
Abberley Kooiman,Abberley  Gurram,Ranjith Kumar,abberleygurram@gainsighttest.com,0031a000002kj07AAA,-8,-8,OutReach Schedule Triggered,33,4,28,103,87,Ranjith Kumar  Abberley  Gurram
IBM Corp Data Systems Div,IBM  Ravela,Renetha,ibmravela@gainsighttest.com,0031a000002kj08AAA,-6,-6,File Uploaded,30,1,8,150,25,Renetha  IBM  Ravela
IBM Corp Data Systems Div,IBM  Dugar,Sandeep,ibmdugar@gainsighttest.com,0031a000002kj09AAA,-10,-10,File Downloaded,20,3,26,268,55,Sandeep  IBM  Dugar
IBM Corp Data Systems Div,IBM  Dontharaju,Sandy,ibmdontharaju@gainsighttest.com,0031a000002kj0AAAQ,-14,-14,CTA Created,22,4,23,165,0,Sandy  IBM  Dontharaju
IBM Corp Data Systems Div,IBM  Thounajam,Santa,ibmthounajam@gainsighttest.com,0031a000002kj0BAAQ,-11,-11,CTA Updated,13,5,13,300,86,Santa  IBM  Thounajam
IBM Corp Data Systems Div,IBM  Chikoti,Santosh,ibmchikoti@gainsighttest.com,0031a000002kj0CAAQ,0,0,Survey Created,13,2,3,181,20,Santosh  IBM  Chikoti
IBM Corp Data Systems Div,IBM  Gutha,Siddhartha,ibmgutha@gainsighttest.com,0031a000002kj0DAAQ,-9,-9,Survey Triggered,22,1,6,285,66,Siddhartha  IBM  Gutha
IBM Corp Data Systems Div,IBM  Nasika,Siva Prasad,ibmnasika@gainsighttest.com,0031a000002kj0EAAQ,-5,-5,Survey Schedule Triggered,27,1,18,63,18,Siva Prasad  IBM  Nasika
IBM Corp Data Systems Div,IBM  Jha,Sneha,ibmjha@gainsighttest.com,0031a000002kj0FAAQ,-6,-6,Success Snapshot Exported,23,5,1,123,53,Sneha  IBM  Jha
IBM Corp Data Systems Div,IBM  Rallapalli,Sri Vidya,ibmrallapalli@gainsighttest.com,0031a000002kj0GAAQ,-11,-11,CTA Created,31,4,29,207,43,Sri Vidya  IBM  Rallapalli
IBM Corp Data Systems Div,IBM  Pulagam,Srinivas,ibmpulagam@gainsighttest.com,0031a000002kj0HAAQ,-2,-2,CTA Updated,1,5,12,231,54,Srinivas  IBM  Pulagam
UniAmerica Inc,UniAmerica  Kumar,Sandeep Kumar,uniamericakumar@gainsighttest.com,0031a000001h0mOAAQ,0,0,Report Run,16,0,5,37,17,Sandeep Kumar  UniAmerica  Kumar
UniAmerica Inc,UniAmerica  Ithapu,Naveen Ithapu,uniamericaithapu@gainsighttest.com,0031a000001h0mPAAQ,-4,-4,Report Created,24,5,3,79,83,Naveen Ithapu  UniAmerica  Ithapu
UniAmerica Inc,UniAmerica  Maaz,Ahmed Jamal,uniamericamaaz@gainsighttest.com,0031a000001h0mQAAQ,-2,-2,SmartList Created,43,5,3,159,42,Ahmed Jamal  UniAmerica  Maaz
UniAmerica Inc,UniAmerica  Kotagiri,Akhila,uniamericakotagiri@gainsighttest.com,0031a000001h0mRAAQ,-10,-10,EmailTemplate Created,25,5,14,57,11,Akhila  UniAmerica  Kotagiri
UniAmerica Inc,UniAmerica  Jain,Ankit,uniamericajain@gainsighttest.com,0031a000001h0mSAAQ,-14,-14,Outreach Created,27,3,14,36,48,Ankit  UniAmerica  Jain
Abberley Kooiman,Abberley  Mendu,Prashanthi,abberleymendu@gainsighttest.com,0031a000002kj02AAA,0,0,Outreach Triggered,7,1,6,177,93,Prashanthi  Abberley  Mendu
Abberley Kooiman,Abberley  Avinash,Pulimi,abberleyavinash@gainsighttest.com,0031a000002kj03AAA,-4,-4,PDF Exported,50,1,19,232,13,Pulimi  Abberley  Avinash
Abberley Kooiman,Abberley  Kuditipudi,Raja,abberleykuditipudi@gainsighttest.com,0031a000002kj04AAA,-11,-11,360 Page,36,2,26,260,4,Raja  Abberley  Kuditipudi
Abberley Kooiman,Abberley  Yaddanapalli,Rajesh,abberleyyaddanapalli@gainsighttest.com,0031a000002kj05AAA,-12,-12,Rule Run,20,3,3,24,95,Rajesh  Abberley  Yaddanapalli
Abberley Kooiman,Abberley  Bankuru,Ramesh,abberleybankuru@gainsighttest.com,0031a000002kj06AAA,-6,-6,Rule Schedule Run,46,5,4,108,29,Ramesh  Abberley  Bankuru
Abberley Kooiman,Abberley  Gurram,Ranjith Kumar,abberleygurram@gainsighttest.com,0031a000002kj07AAA,-4,-4,OutReach Schedule Triggered,39,2,15,42,9,Ranjith Kumar  Abberley  Gurram
IBM Corp Data Systems Div,IBM  Ravela,Renetha,ibmravela@gainsighttest.com,0031a000002kj08AAA,-7,-7,File Uploaded,27,1,12,300,89,Renetha  IBM  Ravela
IBM Corp Data Systems Div,IBM  Dugar,Sandeep,ibmdugar@gainsighttest.com,0031a000002kj09AAA,-11,-11,File Downloaded,18,4,12,257,21,Sandeep  IBM  Dugar
IBM Corp Data Systems Div,IBM  Dontharaju,Sandy,ibmdontharaju@gainsighttest.com,0031a000002kj0AAAQ,-11,-11,CTA Created,39,2,11,88,28,Sandy  IBM  Dontharaju
IBM Corp Data Systems Div,IBM  Thounajam,Santa,ibmthounajam@gainsighttest.com,0031a000002kj0BAAQ,-8,-8,CTA Updated,41,4,29,84,9,Santa  IBM  Thounajam
IBM Corp Data Systems Div,IBM  Chikoti,Santosh,ibmchikoti@gainsighttest.com,0031a000002kj0CAAQ,-9,-9,Survey Created,29,0,8,67,31,Santosh  IBM  Chikoti
IBM Corp Data Systems Div,IBM  Gutha,Siddhartha,ibmgutha@gainsighttest.com,0031a000002kj0DAAQ,-7,-7,Survey Triggered,19,0,5,79,0,Siddhartha  IBM  Gutha
IBM Corp Data Systems Div,IBM  Nasika,Siva Prasad,ibmnasika@gainsighttest.com,0031a000002kj0EAAQ,-11,-11,Survey Schedule Triggered,4,3,23,253,87,Siva Prasad  IBM  Nasika
IBM Corp Data Systems Div,IBM  Jha,Sneha,ibmjha@gainsighttest.com,0031a000002kj0FAAQ,-9,-9,Success Snapshot Exported,7,2,23,224,65,Sneha  IBM  Jha
IBM Corp Data Systems Div,IBM  Rallapalli,Sri Vidya,ibmrallapalli@gainsighttest.com,0031a000002kj0GAAQ,-8,-8,CTA Created,45,2,15,70,44,Sri Vidya  IBM  Rallapalli
IBM Corp Data Systems Div,IBM  Pulagam,Srinivas,ibmpulagam@gainsighttest.com,0031a000002kj0HAAQ,-2,-2,CTA Updated,13,5,18,22,31,Srinivas  IBM  Pulagam
UniAmerica Inc,UniAmerica  Kumar,Sandeep Kumar,uniamericakumar@gainsighttest.com,0031a000001h0mOAAQ,-12,-12,Report Run,48,2,6,283,32,Sandeep Kumar  UniAmerica  Kumar
UniAmerica Inc,UniAmerica  Ithapu,Naveen Ithapu,uniamericaithapu@gainsighttest.com,0031a000001h0mPAAQ,-4,-4,Report Created,50,0,3,243,18,Naveen Ithapu  UniAmerica  Ithapu
UniAmerica Inc,UniAmerica  Maaz,Ahmed Jamal,uniamericamaaz@gainsighttest.com,0031a000001h0mQAAQ,-8,-8,SmartList Created,47,5,2,156,38,Ahmed Jamal  UniAmerica  Maaz
UniAmerica Inc,UniAmerica  Kotagiri,Akhila,uniamericakotagiri@gainsighttest.com,0031a000001h0mRAAQ,-1,-1,EmailTemplate Created,2,3,8,35,50,Akhila  UniAmerica  Kotagiri
UniAmerica Inc,UniAmerica  Jain,Ankit,uniamericajain@gainsighttest.com,0031a000001h0mSAAQ,-7,-7,Outreach Created,19,1,19,248,92,Ankit  UniAmerica  Jain
Abberley Kooiman,Abberley  Mendu,Prashanthi,abberleymendu@gainsighttest.com,0031a000002kj02AAA,-6,-6,Outreach Triggered,47,2,19,144,79,Prashanthi  Abberley  Mendu
Abberley Kooiman,Abberley  Avinash,Pulimi,abberleyavinash@gainsighttest.com,0031a000002kj03AAA,-9,-9,PDF Exported,3,4,27,93,62,Pulimi  Abberley  Avinash
Abberley Kooiman,Abberley  Kuditipudi,Raja,abberleykuditipudi@gainsighttest.com,0031a000002kj04AAA,-1,-1,360 Page,47,5,10,63,27,Raja  Abberley  Kuditipudi
