"JBCXM__Account__c","JBCXM__Stage__c","JBCXM__Status__c","JBCXM__Comments__c"
"0019000000oGEiCAAW","stage4","ActiveCustomer","Tower Trade Group Limited - stage4 - ActiveCustomer"
"0019000000oGEQKAA4","stage5","InactiveCustomer","All Lines Technology - stage5 - InactiveCustomer"
"0019000000oGEejAAG","stage6","ActiveCustomer","ELEMENT MATERIALS TECHNOLOGY WARREN INC - stage6 - ActiveCustomer"
"0019000000nFznuAAC","stage1","InactiveCustomer","Magma Power Co - stage1 - InactiveCustomer"
"0019000000oGEiDAAW","stage2","ActiveCustomer","US Manufacturing - stage2 - ActiveCustomer"
"0019000000nFzn3AAC","stage3","InactiveCustomer","Xerox - stage3 - InactiveCustomer"
"0019000000oGEaoAAG","stage4","ActiveCustomer","SHANDONG BAIYI TEXTILES CO LTD - stage4 - ActiveCustomer"
"0019000000oGEVHAA4","stage5","InactiveCustomer","WEIHAI SELECT GARMENT CO LTD - stage5 - InactiveCustomer"
"0019000000oGESOAA4","stage6","ActiveCustomer","WENZHOU AIHAO PEN TRADE CO. LTD - stage6 - ActiveCustomer"
"0019000000oGEQpAAO","stage1","InactiveCustomer","WENZHOU INTL ECO AND TEC COOPERATION CO LTD - stage1 - InactiveCustomer"
"0019000000oGEaEAAW","stage2","ActiveCustomer","SAALE FARM & GRAIN CO. INC. - stage2 - ActiveCustomer"
"0019000000oGEXXAA4","stage3","InactiveCustomer","Scalzo Food Ingredients - stage3 - InactiveCustomer"
"0019000000nFzoCAAS","stage4","ActiveCustomer","Kaiser Steel Resources Inc - stage4 - ActiveCustomer"
"0019000000oGENdAAO","stage5","InactiveCustomer","Koyo Corporation - stage5 - InactiveCustomer"
"0019000000oGENeAAO","stage6","ActiveCustomer","HEILIND ELECTRONICS INC - stage6 - ActiveCustomer"
"0019000000nFznUAAS","stage1","InactiveCustomer","Caco-Pacific Corp. - stage1 - InactiveCustomer"
"0019000000oGEfsAAG","stage2","ActiveCustomer","Primo Water Corporation - stage2 - ActiveCustomer"
"0019000000oGEaFAAW","stage3","InactiveCustomer","CHANGZHOU LANTIAN CHEMICALCO LTD - stage3 - InactiveCustomer"
"0019000000oGEiEAAW","stage4","ActiveCustomer","ALDO HERRAMIENTAS PARA CORTE Y TREFILADO SA DE C - stage4 - ActiveCustomer"
"0019000000oGEjLAAW","stage5","InactiveCustomer","AOC MEXICO SA DE CV - stage5 - InactiveCustomer"
"0019000000oGERtAAO","stage6","ActiveCustomer","CH ROBINSON COMPANY - stage6 - ActiveCustomer"
"0019000000oGEXYAA4","stage1","InactiveCustomer","CORPORACION MEXICANA DE POLIMEROS SA DE CV - stage1 - InactiveCustomer"
"0019000000oGEaYAAW","stage2","ActiveCustomer","DORF KETAL SPECIALITY CATALYSTS LLC - stage2 - ActiveCustomer"
"0019000000oGEj4AAG","stage3","InactiveCustomer","ELANTAS PDG INC - stage3 - InactiveCustomer"
"0019000000oGEQqAAO","stage4","ActiveCustomer","ELTEK INTERNATIONAL LAB - stage4 - ActiveCustomer"
"0019000000oGEiYAAW","stage5","InactiveCustomer","GRUPO PRECISION CONTROL SA DE CV - stage5 - InactiveCustomer"
"0019000000oGETgAAO","stage6","ActiveCustomer","IBEROAMERICA DISTRIBUCIONES LLC - stage6 - ActiveCustomer"
"0019000000oGESuAAO","stage1","InactiveCustomer","INDUSTRIAL & ELECTRIC SUPPLY CO - stage1 - InactiveCustomer"
"0019000000oGEjSAAW","stage2","ActiveCustomer","INVISTA SARL - stage2 - ActiveCustomer"
"0019000000oGEXZAA4","stage3","InactiveCustomer","ISP (MEXICO) S DE RL DE CV - stage3 - InactiveCustomer"
"0019000000oGEaGAAW","stage4","ActiveCustomer","JOSE BENJAMIN RAMOS GUZMAN - stage4 - ActiveCustomer"
"0019000000oGEcLAAW","stage5","InactiveCustomer","LIBERTAS COPPER LLC (DBA AS HUSSEY - stage5 - InactiveCustomer"
"0019000000oGEekAAG","stage6","ActiveCustomer","MERISOL USA LLC - stage6 - ActiveCustomer"
"0019000000oGEiFAAW","stage1","InactiveCustomer","MURPAC OF FORT WAYNE - stage1 - InactiveCustomer"
"0019000000oGENfAAO","stage2","ActiveCustomer","MURPAC OF NEW MEXICO - stage2 - ActiveCustomer"
"0019000000oGEOSAA4","stage3","InactiveCustomer","MURPAC OF TENNESSEE - stage3 - InactiveCustomer"
"0019000000oGETBAA4","stage4","ActiveCustomer","MURPAC SERVICES INC - stage4 - ActiveCustomer"
"0019000000nFzmgAAC","stage5","InactiveCustomer","O-Cel-O Div General Mills Inc. - stage5 - InactiveCustomer"
"0019000000oGEaHAAW","stage6","ActiveCustomer","ORIENT CORPORATION OFAMERICA - stage6 - ActiveCustomer"
"0019000000oGEXaAAO","stage1","InactiveCustomer","POWER CAPITAL CONSULTING - stage1 - InactiveCustomer"
"0019000000oGEXbAAO","stage2","ActiveCustomer","QUIMPLEX SA - stage2 - ActiveCustomer"
"0019000000nFzoNAAS","stage3","InactiveCustomer","Quinn/Brein Inc - stage3 - InactiveCustomer"
"0019000000nFzmyAAC","stage4","ActiveCustomer","Quota Systems Inc. - stage4 - ActiveCustomer"
"0019000000nFzmmAAC","stage5","InactiveCustomer","R-F Industries Inc - stage5 - InactiveCustomer"
"0019000000nFzn9AAC","stage6","ActiveCustomer","Raceway Engines - stage6 - ActiveCustomer"
"0019000000nFznrAAC","stage1","InactiveCustomer","Raleigh Active Wear - stage1 - InactiveCustomer"
"0019000000nFzmnAAC","stage2","ActiveCustomer","Raleigh Co. - stage2 - ActiveCustomer"
"0019000000nFznhAAC","stage3","InactiveCustomer","Ralston Inc. - stage3 - InactiveCustomer"
"0019000000oGEUlAAO","stage4","ActiveCustomer","REA MAGNET WIRE CO INC - stage4 - ActiveCustomer"
"0019000000oGEelAAG","stage5","InactiveCustomer","RESINAS TB SA DE CV - stage5 - InactiveCustomer"
"0019000000nFznwAAC","stage6","ActiveCustomer","Sabena-Belgian World Airlines - stage6 - ActiveCustomer"
"0019000000nFznfAAC","stage1","InactiveCustomer","Safeway Plumbing & Heating Inc - stage1 - InactiveCustomer"
"0019000000nFzn0AAC","stage2","ActiveCustomer","Saint Johns University Staten - stage2 - ActiveCustomer"
"0019000000oGEW4AAO","stage3","InactiveCustomer","STICKERS PACK SA DE CV - stage3 - InactiveCustomer"
"0019000000oGEfJAAW","stage4","ActiveCustomer","SWEETLAKE CHEMICAL DE MEXICO SA DE CV - stage4 - ActiveCustomer"
"0019000000nFznEAAS","stage5","InactiveCustomer","Tapecon Inc - stage5 - InactiveCustomer"
"0019000000nFzmYAAS","stage6","ActiveCustomer","TEAC Corp. of America - stage6 - ActiveCustomer"
"0019000000nFznNAAS","stage1","InactiveCustomer","Tech Fire & Safety Company - stage1 - InactiveCustomer"
"0019000000oGEVnAAO","stage2","ActiveCustomer","TENNESSEE STEEL HOULERS - stage2 - ActiveCustomer"
"0019000000nFznAAAS","stage3","InactiveCustomer","Teradyne - stage3 - InactiveCustomer"
"0019000000oGEiGAAW","stage4","ActiveCustomer","TEXMARK CHEMICALS INC - stage4 - ActiveCustomer"
"0019000000oGEiHAAW","stage5","InactiveCustomer","THE ST LOUIS GROUP - stage5 - InactiveCustomer"
"0019000000nFzoLAAS","stage6","ActiveCustomer","UBAF Arab American Bank - stage6 - ActiveCustomer"
"0019000000nFznzAAC","stage1","InactiveCustomer","Union Flights - stage1 - InactiveCustomer"
"0019000000nFzo1AAC","stage2","ActiveCustomer","United Artists Theater Circuit - stage2 - ActiveCustomer"
"0019000000nFzmoAAC","stage3","InactiveCustomer","Westend Dealers - stage3 - InactiveCustomer"
"0019000000oGEXcAAO","stage4","ActiveCustomer","XIAMEN HONGS AIBI TRADING CO LTD - stage4 - ActiveCustomer"
"0019000000oGEThAAO","stage5","InactiveCustomer","XIAMEN SHENTAI INDUSTRIAL AND TRADE CO LTD - stage5 - InactiveCustomer"
"0019000000oGEXdAAO","stage6","ActiveCustomer","SARGENTO FOODS INC - stage6 - ActiveCustomer"
"0019000000nFzoMAAS","stage1","InactiveCustomer","Veritas Software - stage1 - InactiveCustomer"
"0019000000oGEGIAA4","stage2","ActiveCustomer","CREMONA INOXIDABLE SRL - stage2 - ActiveCustomer"
"0019000000oGEVoAAO","stage3","InactiveCustomer","MARLEN INTERNATIONAL - stage3 - InactiveCustomer"
"0019000000nFznRAAS","stage4","ActiveCustomer","United Can Co. - stage4 - ActiveCustomer"
"0019000000oGESPAA4","stage5","InactiveCustomer","JORGE AGUIRRE GONZALEZ - stage5 - InactiveCustomer"
"0019000000oGESfAAO","stage6","ActiveCustomer","MINGCHENG (YANGXI) ENTERPRISE COMPANY - stage6 - ActiveCustomer"
"0019000000oGES9AAO","stage1","InactiveCustomer","Yiwu Jocy Import and Export Co Ltd - stage1 - InactiveCustomer"
"0019000000oGEOBAA4","stage2","ActiveCustomer","Zhejiang Mingmeng Garments Co Ltd - stage2 - ActiveCustomer"
"0019000000oGEOCAA4","stage3","InactiveCustomer","blah1 - stage3 - InactiveCustomer"
"0019000000nFznBAAS","stage4","ActiveCustomer","Dai-Ichi Kangyo Bank - stage4 - ActiveCustomer"
"0019000000nFzntAAC","stage5","InactiveCustomer","Daley Business Forms - stage5 - InactiveCustomer"
"0019000000oGESvAAO","stage6","ActiveCustomer","Perennial Public Power - stage6 - ActiveCustomer"
"0019000000nMl9UAAS","stage1","InactiveCustomer","sForce - stage1 - InactiveCustomer"
"0019000000oGETiAAO","stage2","ActiveCustomer","UNITED FARMERS COOP - stage2 - ActiveCustomer"
"0019000000nFznnAAC","stage3","InactiveCustomer","Zoo Gift Shop - stage3 - InactiveCustomer"
"0019000000nMl9NAAS","stage4","ActiveCustomer","Burlington Textiles Corp of America - stage4 - ActiveCustomer"
"0019000000oGEUEAA4","stage5","InactiveCustomer","Creme de la Cream Company bv - stage5 - InactiveCustomer"
"0019000000nFzmpAAC","stage6","ActiveCustomer","Hambro International Venture F - stage6 - ActiveCustomer"
"0019000000nFzmrAAC","stage1","InactiveCustomer","Baker & McKenzie - stage1 - InactiveCustomer"
"0019000000oGEcMAAW","stage2","ActiveCustomer","CREMERIA AGROPECUARIA DE FRE - stage2 - ActiveCustomer"
"0019000000nMl9KAAS","stage3","InactiveCustomer","United Oil & Gas, UK - stage3 - InactiveCustomer"
"0019000000oGEemAAG","stage4","ActiveCustomer","BICICLETAS VELOCI SA DE CV - stage4 - ActiveCustomer"
"0019000000oGEenAAG","stage5","InactiveCustomer","DULYMEX SA DE CV - stage5 - InactiveCustomer"
"0019000000nMl9RAAS","stage6","ActiveCustomer","Express Logistics and Transport - stage6 - ActiveCustomer"
"0019000000oGEXeAAO","stage1","InactiveCustomer","LOPINSKY GRUP SA DE CV - stage1 - InactiveCustomer"
"0019000000nMl9LAAS","stage2","ActiveCustomer","United Oil & Gas, Singapore - stage2 - ActiveCustomer"
"0019000000nMl9SAAS","stage3","InactiveCustomer","University of Arizona - stage3 - InactiveCustomer"
"0019000000nMl9JAAS","stage4","ActiveCustomer","GenePoint - stage4 - ActiveCustomer"
"0019000000oGEcNAAW","stage5","InactiveCustomer","ZHAOYUAN CASTTE GARMENT CO LTD - stage5 - InactiveCustomer"
"0019000000nMl9MAAS","stage6","ActiveCustomer","Edge Communications - stage6 - ActiveCustomer"
"0019000000oGEMNAA4","stage1","InactiveCustomer","NINGBO MOTO IMP AND EXP CO LTD - stage1 - InactiveCustomer"
"0019000000nMl9QAAS","stage2","ActiveCustomer","Grand Hotels & Resorts Ltd - stage2 - ActiveCustomer"
"0019000000oGEeoAAG","stage3","InactiveCustomer","Zhuhai Sepstar Electronic Co Ltd - stage3 - InactiveCustomer"
"0019000000oGEfKAAW","stage4","ActiveCustomer","CONDUCTORES Y DERIVADOS ROSS SA DE CV - stage4 - ActiveCustomer"
"0019000000nMl9TAAS","stage5","InactiveCustomer","United Oil & Gas Corp. - stage5 - InactiveCustomer"
"0019000000oGEaIAAW","stage6","ActiveCustomer","CARVAJAL ESPINOZA JORGE ALEJANDRO - stage6 - ActiveCustomer"
"0019000000oGERMAA4","stage1","InactiveCustomer","EuroChem Trading GmbH - stage1 - InactiveCustomer"
