Account,Name,Date,InstanceId,InstanceName,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
National Assn of Printing Ink,INSTANCELEVEL,-36,Instance 2,National Assn of Printing Ink - Instance 2,3027,2864,7991,3455,314,1037,232,1626,1873
MA PATRICIA ROSALES HERNANDEZ,INSTANCELEVEL,-36,Instance 2,MA PATRICIA ROSALES HERNANDEZ - Instance 2,4771,3953,705,2404,367,740,204,1071,2480
EVERTIS DE MEXICO SA DE CV,INSTANCELEVEL,-36,Instance 2,EVERTIS DE MEXICO SA DE CV - Instance 2,8651,11502,6719,7970,586,602,152,1220,2474
GENERAL DE CERAMICA S A DE C V,INSTANCELEVEL,-36,Instance 2,GENERAL DE CERAMICA S A DE C V - Instance 2,3812,4405,6041,8531,491,711,81,1133,1625
GRUPO VACTREK SA DE CV,INSTANCELEVEL,-36,Instance 2,GRUPO VACTREK SA DE CV - Instance 2,11683,4237,11465,299,623,642,302,1488,1636
JUAN ANGEL FLORES AGUIRRE,INSTANCELEVEL,-36,Instance 2,JUAN ANGEL FLORES AGUIRRE - Instance 2,6189,5927,9467,6434,763,905,266,1426,1568
Triumph Tool NC Inc,INSTANCELEVEL,-36,Instance 2,Triumph Tool NC Inc - Instance 2,9620,9813,7821,1734,550,644,431,1175,1795
Darta NV,INSTANCELEVEL,-36,Instance 2,Darta NV - Instance 2,1201,1217,7932,1347,510,717,434,1685,1933
COTY UK LTD,INSTANCELEVEL,-36,Instance 2,COTY UK LTD - Instance 2,5965,8258,5331,2691,610,941,119,1440,2091
Deal Partners Limited,INSTANCELEVEL,-36,Instance 2,Deal Partners Limited - Instance 2,3832,11857,4596,4218,368,736,220,1266,1585
IRISA ADHESIVES CORPORATION SA DE CV,INSTANCELEVEL,-36,Instance 2,IRISA ADHESIVES CORPORATION SA DE CV - Instance 2,3371,2374,8488,11450,460,976,217,1383,2331
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-36,Instance 2,BOESDORFER & BOESDORFER INC - Instance 2,9544,3885,3156,11952,640,749,394,1286,1802
GKN Sinter Metals,INSTANCELEVEL,-36,Instance 2,GKN Sinter Metals - Instance 2,5343,5000,5570,7730,651,1050,402,1780,1656
AGENCE PRESSE,INSTANCELEVEL,-36,Instance 2,AGENCE PRESSE - Instance 2,11081,10138,1304,3431,544,902,144,1101,1844
Vesco Foods Pty Ltd,INSTANCELEVEL,-36,Instance 2,Vesco Foods Pty Ltd - Instance 2,9816,5155,9834,751,724,1024,302,1777,1654
AUREA SOFTWARE INC,INSTANCELEVEL,-36,Instance 2,AUREA SOFTWARE INC - Instance 2,1909,2875,189,2562,436,715,204,1730,1694
Ocean Sports Wear,INSTANCELEVEL,-36,Instance 2,Ocean Sports Wear - Instance 2,9777,6594,10457,8905,769,1034,253,1504,2139
NOVA INSTRUMENTS SERVICE SA DE CV,INSTANCELEVEL,-36,Instance 2,NOVA INSTRUMENTS SERVICE SA DE CV - Instance 2,775,9028,10426,2998,396,803,475,1187,2051
RAUL MORALES RAMIREZ,INSTANCELEVEL,-36,Instance 2,RAUL MORALES RAMIREZ - Instance 2,6248,7347,4699,11024,426,987,159,1803,2189
STANLEY BOSTITCH SA DE CV,INSTANCELEVEL,-36,Instance 2,STANLEY BOSTITCH SA DE CV - Instance 2,7601,10613,9573,3377,561,1064,481,1510,1556
UNIFOODS SA DE CV,INSTANCELEVEL,-36,Instance 2,UNIFOODS SA DE CV - Instance 2,2576,8957,2742,5222,511,862,223,1847,1762
TOMAS MARTINEZ PATLAN,INSTANCELEVEL,-36,Instance 2,TOMAS MARTINEZ PATLAN - Instance 2,280,2296,10820,4452,576,1027,309,1975,2459
JARDINS DE NORTENE,INSTANCELEVEL,-36,Instance 2,JARDINS DE NORTENE - Instance 2,3022,153,10261,673,700,615,283,1109,2071
Terry Store age spa,INSTANCELEVEL,-36,Instance 2,Terry Store age spa - Instance 2,7095,2165,11823,5609,346,1034,218,1490,1512
Goldie Marketing Pty Ltd,INSTANCELEVEL,-36,Instance 2,Goldie Marketing Pty Ltd - Instance 2,1530,10724,6503,399,547,820,143,1329,1987
ST. CLAIR SERVICE,INSTANCELEVEL,-36,Instance 2,ST. CLAIR SERVICE - Instance 2,10332,8592,2045,8509,331,984,189,1796,1724
Scottish Shellfish Marketing Group Ltd,INSTANCELEVEL,-36,Instance 2,Scottish Shellfish Marketing Group Ltd - Instance 2,4370,7183,6752,322,446,908,76,1541,1662
CARNES KM SA DE CV,INSTANCELEVEL,-36,Instance 2,CARNES KM SA DE CV - Instance 2,6701,6406,1936,7506,398,1003,368,1600,1644
COMERCIALIZADORA UNICOR SA DE CV,INSTANCELEVEL,-36,Instance 2,COMERCIALIZADORA UNICOR SA DE CV - Instance 2,7988,6938,2150,3177,389,1022,461,1353,1520
COMNET SA DE CV,INSTANCELEVEL,-36,Instance 2,COMNET SA DE CV - Instance 2,6120,4307,1620,2892,771,1074,368,1243,1704
DISTRIB Y COMERC KOWALSKY SA DE CV,INSTANCELEVEL,-36,Instance 2,DISTRIB Y COMERC KOWALSKY SA DE CV - Instance 2,10955,8391,9302,8282,490,789,469,1841,2437
FRUITCORP SA DE CV,INSTANCELEVEL,-36,Instance 2,FRUITCORP SA DE CV - Instance 2,4042,9495,2796,337,424,697,356,1467,2231
ORIGINALES THELVA SA DE CV,INSTANCELEVEL,-36,Instance 2,ORIGINALES THELVA SA DE CV - Instance 2,3490,3250,9068,3625,525,925,401,1688,2179
SISTEMAS MECANICOS E HIDRAULICOS SA DE CV,INSTANCELEVEL,-36,Instance 2,SISTEMAS MECANICOS E HIDRAULICOS SA DE CV - Instance 2,6074,4283,10486,2460,474,664,23,1212,1740
COMERCIALIZADORA RIMATOM SA de CV,INSTANCELEVEL,-36,Instance 2,COMERCIALIZADORA RIMATOM SA de CV - Instance 2,11032,5727,4471,2400,470,957,25,1525,2047
K & S Contractors Supply Co,INSTANCELEVEL,-36,Instance 2,K & S Contractors Supply Co - Instance 2,8162,283,11718,4829,660,966,90,1083,2368
Tioga Hardwoods Inc,INSTANCELEVEL,-36,Instance 2,Tioga Hardwoods Inc - Instance 2,974,6543,8929,1630,414,735,370,1697,1871
GHCL Limited,INSTANCELEVEL,-36,Instance 2,GHCL Limited - Instance 2,356,6154,9992,7511,480,655,476,1602,2340
Motion Industries Inc.,INSTANCELEVEL,-36,Instance 2,Motion Industries Inc. - Instance 2,10810,588,3049,3356,672,979,468,1602,2019
SUKETU ORGANICS PRIVATE LIMITED,INSTANCELEVEL,-36,Instance 2,SUKETU ORGANICS PRIVATE LIMITED - Instance 2,10622,4915,11733,7965,557,1008,259,1161,2119
Quantum Foods,INSTANCELEVEL,-36,Instance 2,Quantum Foods - Instance 2,1541,10984,2968,2311,722,625,403,1365,2432
Family Magazine,INSTANCELEVEL,-36,Instance 2,Family Magazine - Instance 2,8876,5905,2987,5979,767,869,422,1929,1861
PROGRESSIVE AG PARTNERS,INSTANCELEVEL,-36,Instance 2,PROGRESSIVE AG PARTNERS - Instance 2,7917,3166,10417,7017,373,829,109,1688,2456
Innovative Laser Inc,INSTANCELEVEL,-36,Instance 2,Innovative Laser Inc - Instance 2,1835,10970,10374,5688,355,778,365,1724,2178
Addis Housewares Ltd,INSTANCELEVEL,-36,Instance 2,Addis Housewares Ltd - Instance 2,600,4048,10582,4270,567,691,86,1199,1893
SIGMADIS BRIGNAIS,INSTANCELEVEL,-36,Instance 2,SIGMADIS BRIGNAIS - Instance 2,6071,6948,5582,10110,316,1066,81,1473,2197
APLNG,INSTANCELEVEL,-36,Instance 2,APLNG - Instance 2,8725,8662,7594,5382,604,783,315,1013,2465
Quince Hungary Kft,INSTANCELEVEL,-36,Instance 2,Quince Hungary Kft - Instance 2,3256,11955,2526,4021,630,886,490,1590,2184
Jandel Scientific Inc.,INSTANCELEVEL,-36,Instance 2,Jandel Scientific Inc. - Instance 2,11270,11398,2939,5099,727,1032,58,1078,2077
Viking Tool & Steel,INSTANCELEVEL,-36,Instance 2,Viking Tool & Steel - Instance 2,6901,6141,4792,3126,545,782,293,1951,2297
HIELO Y REFRIGERACION DE CABORCA SA DE CV,INSTANCELEVEL,-36,Instance 2,HIELO Y REFRIGERACION DE CABORCA SA DE CV - Instance 2,951,670,7521,1874,702,1003,8,1679,1554
MAPE USA,INSTANCELEVEL,-36,Instance 2,MAPE USA - Instance 2,3445,4994,7655,5195,685,876,75,2000,1811
CONSORCIO DE ALIM DEL CARIBE SA DE CV,INSTANCELEVEL,-36,Instance 2,CONSORCIO DE ALIM DEL CARIBE SA DE CV - Instance 2,11816,1593,11009,2437,773,642,351,1424,1674
PRODUCCIONES AGRICOLA DE TABASCO SA CV,INSTANCELEVEL,-36,Instance 2,PRODUCCIONES AGRICOLA DE TABASCO SA CV - Instance 2,5579,4556,6207,9180,380,803,80,1644,2490
RICARDO ALEJANDRO DE LEON PEDROZA,INSTANCELEVEL,-36,Instance 2,RICARDO ALEJANDRO DE LEON PEDROZA - Instance 2,11681,9921,4336,10738,628,1078,1,1277,2298
M&M SERVICE CO,INSTANCELEVEL,-36,Instance 2,M&M SERVICE CO - Instance 2,1894,1755,6596,1531,664,1094,444,1587,2063
CARROLLTON FARMERS ELEVATOR CO,INSTANCELEVEL,-36,Instance 2,CARROLLTON FARMERS ELEVATOR CO - Instance 2,5322,2111,2818,2088,535,921,461,1336,2101
L and P Financial Services Co,INSTANCELEVEL,-36,Instance 2,L and P Financial Services Co - Instance 2,5205,6408,3681,11711,346,709,236,1547,1555
Ingenieria y Maquinaria de Guadalupe SA de CV,INSTANCELEVEL,-36,Instance 2,Ingenieria y Maquinaria de Guadalupe SA de CV - Instance 2,10607,10123,1410,2429,495,678,101,1294,2496
CATMADER SL,INSTANCELEVEL,-36,Instance 2,CATMADER SL - Instance 2,10184,3081,2046,8928,378,634,170,1970,1685
Tekno Inc,INSTANCELEVEL,-36,Instance 2,Tekno Inc - Instance 2,7452,3278,10394,2987,539,778,167,1969,2339
LUIS MANUEL REYES VAZQUEZ,INSTANCELEVEL,-36,Instance 2,LUIS MANUEL REYES VAZQUEZ - Instance 2,10595,8726,5878,10359,709,928,156,1200,2254
COMPUESPECIALISTAS DE SONORA SA DE CV,INSTANCELEVEL,-36,Instance 2,COMPUESPECIALISTAS DE SONORA SA DE CV - Instance 2,3222,2421,3578,6552,609,1091,287,1400,2452
CRIBAS Y ARRENDAMIENTOS SA DE CV,INSTANCELEVEL,-36,Instance 2,CRIBAS Y ARRENDAMIENTOS SA DE CV - Instance 2,2875,2524,2255,4708,371,847,62,1260,2037
PRODUCTOS CRIBADOS DEL NOROESTE SA DE CV,INSTANCELEVEL,-36,Instance 2,PRODUCTOS CRIBADOS DEL NOROESTE SA DE CV - Instance 2,10204,4359,6273,675,356,760,223,1437,2003
COMERGALV SA DE CV,INSTANCELEVEL,-36,Instance 2,COMERGALV SA DE CV - Instance 2,4148,11482,7301,1700,300,753,487,1990,1782
FABRICA DE HIGIENICOS Y TUBOS DECARTON SA DE CV,INSTANCELEVEL,-36,Instance 2,FABRICA DE HIGIENICOS Y TUBOS DECARTON SA DE CV - Instance 2,182,8850,11861,291,498,686,393,1889,2128
ORGANIZACION EMPRESARIAL POSTES Y CONSTRUCCIONES S,INSTANCELEVEL,-36,Instance 2,ORGANIZACION EMPRESARIAL POSTES Y CONSTRUCCIONES S - Instance 2,9035,7048,453,557,693,834,39,1655,2412
Pintura Estampado y Montaje Sapi de CV,INSTANCELEVEL,-36,Instance 2,Pintura Estampado y Montaje Sapi de CV - Instance 2,6426,6870,8029,9571,555,747,34,1106,2432
PROD Y DIS VER FRESCAS GUIJOSA SC RL CV,INSTANCELEVEL,-36,Instance 2,PROD Y DIS VER FRESCAS GUIJOSA SC RL CV - Instance 2,11055,7517,2125,3519,483,756,191,1372,2358
TERENTRO SA DE CV,INSTANCELEVEL,-36,Instance 2,TERENTRO SA DE CV - Instance 2,10986,9738,7509,11621,687,815,460,1941,1868
FUNTASTIC LIMITED,INSTANCELEVEL,-36,Instance 2,FUNTASTIC LIMITED - Instance 2,10100,5650,4620,7132,379,928,482,1737,1817
DeeTag USA,INSTANCELEVEL,-36,Instance 2,DeeTag USA - Instance 2,800,11053,7824,6772,680,1062,294,1391,1589
Lakeland Village,INSTANCELEVEL,-36,Instance 2,Lakeland Village - Instance 2,4611,8854,7914,8606,595,942,31,1380,2073
CHAOAN SWEET BEST FOOD CO LTD,INSTANCELEVEL,-36,Instance 2,CHAOAN SWEET BEST FOOD CO LTD - Instance 2,10095,2617,7730,146,545,943,388,1509,2409
Cadbury Beverages Div Cadbury,INSTANCELEVEL,-36,Instance 2,Cadbury Beverages Div Cadbury - Instance 2,9658,1672,5462,10411,390,1042,108,1588,1575
Do not Use1,INSTANCELEVEL,-36,Instance 2,Do not Use1 - Instance 2,7425,3552,7655,5308,528,988,439,1665,1616
Oil Chem Research Corp,INSTANCELEVEL,-36,Instance 2,Oil Chem Research Corp - Instance 2,5747,5520,4633,5435,416,1015,217,1258,1600
LICK ELEVATOR,INSTANCELEVEL,-36,Instance 2,LICK ELEVATOR - Instance 2,11344,8239,5700,4855,692,631,380,1233,2390
Quanex Screens LLC,INSTANCELEVEL,-36,Instance 2,Quanex Screens LLC - Instance 2,2368,5820,1359,11573,435,823,65,1151,1540
A and T unlimit Limited,INSTANCELEVEL,-37,Instance 1,A and T unlimit Limited - Instance 1,7726,2179,1876,731,511,1078,472,1504,1995
Sienna Gold Ltd,INSTANCELEVEL,-37,Instance 1,Sienna Gold Ltd - Instance 1,2714,40,9426,1558,752,694,186,1188,1668
COLD EXPRESS SA DE CV,INSTANCELEVEL,-37,Instance 1,COLD EXPRESS SA DE CV - Instance 1,9466,9796,2594,1662,642,950,96,1409,1977
Murex N.A. Ltd,INSTANCELEVEL,-37,Instance 1,Murex N.A. Ltd - Instance 1,1967,10079,6318,379,503,712,53,1187,1565
Via Systems,INSTANCELEVEL,-37,Instance 1,Via Systems - Instance 1,4257,3604,2201,11663,797,640,401,1794,1880
DAKTEL COMUNICACIONES SA DE CV,INSTANCELEVEL,-37,Instance 1,DAKTEL COMUNICACIONES SA DE CV - Instance 1,625,10262,6602,1004,503,899,379,1633,2179
DLI REFACCIONES Y SERVICIOS INTEGTRALES S DE RL DE,INSTANCELEVEL,-37,Instance 1,DLI REFACCIONES Y SERVICIOS INTEGTRALES S DE RL DE - Instance 1,2308,2389,1461,8520,355,862,339,1528,2006
OBED GERARDO ARELLANO GUTIERREZ,INSTANCELEVEL,-37,Instance 1,OBED GERARDO ARELLANO GUTIERREZ - Instance 1,9247,1717,6469,7097,737,1015,498,1353,2426
REFRIGERACION COMER AGROPECU,INSTANCELEVEL,-37,Instance 1,REFRIGERACION COMER AGROPECU - Instance 1,9637,11956,3220,5595,774,813,349,1479,2495
Anunay Fab Ltd,INSTANCELEVEL,-37,Instance 1,Anunay Fab Ltd - Instance 1,2071,2280,485,1447,408,811,249,1356,2380
SUPER URECOAT INDUSTRIES,INSTANCELEVEL,-37,Instance 1,SUPER URECOAT INDUSTRIES - Instance 1,9497,3358,9943,4280,391,1073,351,1759,1878
Jadow B & Sons Inc,INSTANCELEVEL,-37,Instance 1,Jadow B & Sons Inc - Instance 1,838,788,10410,2190,554,1024,64,1150,1595
Republic of Nauru Phosphate (RONPHOS) Corporation,INSTANCELEVEL,-37,Instance 1,Republic of Nauru Phosphate (RONPHOS) Corporation - Instance 1,5907,6832,8143,4555,602,1016,469,1505,1866
CARHLUC CARROCERIAS Y REMOLQUES SA DE CV,INSTANCELEVEL,-37,Instance 1,CARHLUC CARROCERIAS Y REMOLQUES SA DE CV - Instance 1,9949,7560,8508,10600,393,639,347,1345,2392
Alltech Automotive LLC,INSTANCELEVEL,-37,Instance 1,Alltech Automotive LLC - Instance 1,2814,2671,545,7540,364,970,400,1943,1687
DALE VALOR A MEXICO SC,INSTANCELEVEL,-37,Instance 1,DALE VALOR A MEXICO SC - Instance 1,7814,2820,6840,5940,481,962,132,1572,1603
SPIN MASTER MEXICO SA DE CV,INSTANCELEVEL,-37,Instance 1,SPIN MASTER MEXICO SA DE CV - Instance 1,5308,7133,4649,4521,581,860,365,1657,1751
ATTEBURY GRAIN,INSTANCELEVEL,-37,Instance 1,ATTEBURY GRAIN - Instance 1,6179,3942,10494,2025,713,1040,187,1679,2402
Vicor,INSTANCELEVEL,-37,Instance 1,Vicor - Instance 1,9610,8295,2550,2154,410,771,405,1432,2223
Baja Inc,INSTANCELEVEL,-37,Instance 1,Baja Inc - Instance 1,10906,7683,4209,11887,422,932,402,1308,2091
National Assn of Printing Ink,INSTANCELEVEL,-37,Instance 1,National Assn of Printing Ink - Instance 1,6904,5946,4879,4413,397,1091,332,1802,2081
MA PATRICIA ROSALES HERNANDEZ,INSTANCELEVEL,-37,Instance 1,MA PATRICIA ROSALES HERNANDEZ - Instance 1,4604,9004,9973,9645,726,867,441,1557,2092
EVERTIS DE MEXICO SA DE CV,INSTANCELEVEL,-37,Instance 1,EVERTIS DE MEXICO SA DE CV - Instance 1,2792,5190,2043,11072,375,667,37,1127,1686
GENERAL DE CERAMICA S A DE C V,INSTANCELEVEL,-37,Instance 1,GENERAL DE CERAMICA S A DE C V - Instance 1,10025,4108,3730,7869,610,1004,395,1453,2000
GRUPO VACTREK SA DE CV,INSTANCELEVEL,-37,Instance 1,GRUPO VACTREK SA DE CV - Instance 1,10064,3525,8142,11934,305,1062,204,1419,1813
JUAN ANGEL FLORES AGUIRRE,INSTANCELEVEL,-37,Instance 1,JUAN ANGEL FLORES AGUIRRE - Instance 1,11413,2942,4141,6891,384,707,184,1200,1657
Triumph Tool NC Inc,INSTANCELEVEL,-37,Instance 1,Triumph Tool NC Inc - Instance 1,4361,507,7353,233,632,697,324,1120,2322
Darta NV,INSTANCELEVEL,-37,Instance 1,Darta NV - Instance 1,7942,8838,5140,1391,488,1093,12,1337,2249
COTY UK LTD,INSTANCELEVEL,-37,Instance 1,COTY UK LTD - Instance 1,9113,10480,3776,1032,658,831,260,1103,2251
Deal Partners Limited,INSTANCELEVEL,-37,Instance 1,Deal Partners Limited - Instance 1,9854,5343,6838,9839,301,794,103,1485,1533
IRISA ADHESIVES CORPORATION SA DE CV,INSTANCELEVEL,-37,Instance 1,IRISA ADHESIVES CORPORATION SA DE CV - Instance 1,3481,10134,853,11267,464,603,203,1839,2060
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-37,Instance 1,BOESDORFER & BOESDORFER INC - Instance 1,7092,11222,10313,1567,564,757,315,1630,2088
GKN Sinter Metals,INSTANCELEVEL,-37,Instance 1,GKN Sinter Metals - Instance 1,1809,1058,1421,4496,707,1097,196,1938,1568
AGENCE PRESSE,INSTANCELEVEL,-37,Instance 1,AGENCE PRESSE - Instance 1,5333,3560,9651,7891,699,653,445,1511,2435
Vesco Foods Pty Ltd,INSTANCELEVEL,-37,Instance 1,Vesco Foods Pty Ltd - Instance 1,10048,4528,10806,5142,503,603,268,1231,1769
AUREA SOFTWARE INC,INSTANCELEVEL,-37,Instance 1,AUREA SOFTWARE INC - Instance 1,9931,499,8887,656,575,818,385,1351,2269
Ocean Sports Wear,INSTANCELEVEL,-37,Instance 1,Ocean Sports Wear - Instance 1,7188,9777,9978,9013,537,760,221,1858,1850
NOVA INSTRUMENTS SERVICE SA DE CV,INSTANCELEVEL,-37,Instance 1,NOVA INSTRUMENTS SERVICE SA DE CV - Instance 1,9491,10048,3000,651,589,996,260,1653,2329
RAUL MORALES RAMIREZ,INSTANCELEVEL,-37,Instance 1,RAUL MORALES RAMIREZ - Instance 1,3175,5613,11551,3848,702,1094,184,1748,2498
STANLEY BOSTITCH SA DE CV,INSTANCELEVEL,-37,Instance 1,STANLEY BOSTITCH SA DE CV - Instance 1,5017,1302,7657,1160,729,756,417,1989,1839
UNIFOODS SA DE CV,INSTANCELEVEL,-37,Instance 1,UNIFOODS SA DE CV - Instance 1,3168,7227,5139,7666,587,997,184,1527,1836
TOMAS MARTINEZ PATLAN,INSTANCELEVEL,-37,Instance 1,TOMAS MARTINEZ PATLAN - Instance 1,2932,9682,8565,958,641,799,282,1340,1594
JARDINS DE NORTENE,INSTANCELEVEL,-37,Instance 1,JARDINS DE NORTENE - Instance 1,2329,828,10861,6295,444,650,70,1965,1632
Terry Store age spa,INSTANCELEVEL,-37,Instance 1,Terry Store age spa - Instance 1,1082,58,11890,451,504,801,228,1389,1946
Goldie Marketing Pty Ltd,INSTANCELEVEL,-37,Instance 1,Goldie Marketing Pty Ltd - Instance 1,7194,2873,3676,9652,648,735,355,1011,2288
ST. CLAIR SERVICE,INSTANCELEVEL,-37,Instance 1,ST. CLAIR SERVICE - Instance 1,3497,5380,8322,721,334,958,335,1867,2215
Scottish Shellfish Marketing Group Ltd,INSTANCELEVEL,-37,Instance 1,Scottish Shellfish Marketing Group Ltd - Instance 1,3641,11050,9273,2432,398,768,52,1969,1739
CARNES KM SA DE CV,INSTANCELEVEL,-37,Instance 1,CARNES KM SA DE CV - Instance 1,10738,1144,6815,4109,536,822,121,1766,1747
COMERCIALIZADORA UNICOR SA DE CV,INSTANCELEVEL,-37,Instance 1,COMERCIALIZADORA UNICOR SA DE CV - Instance 1,4232,51,9650,7125,520,980,95,1847,2381
COMNET SA DE CV,INSTANCELEVEL,-37,Instance 1,COMNET SA DE CV - Instance 1,882,2072,9481,260,349,631,337,1469,2332
DISTRIB Y COMERC KOWALSKY SA DE CV,INSTANCELEVEL,-37,Instance 1,DISTRIB Y COMERC KOWALSKY SA DE CV - Instance 1,472,4116,5647,11767,691,782,311,1542,1992
FRUITCORP SA DE CV,INSTANCELEVEL,-37,Instance 1,FRUITCORP SA DE CV - Instance 1,7775,6735,6513,2175,519,787,66,1500,1617
ORIGINALES THELVA SA DE CV,INSTANCELEVEL,-37,Instance 1,ORIGINALES THELVA SA DE CV - Instance 1,8703,6590,8471,8837,326,690,171,1575,1608
SISTEMAS MECANICOS E HIDRAULICOS SA DE CV,INSTANCELEVEL,-37,Instance 1,SISTEMAS MECANICOS E HIDRAULICOS SA DE CV - Instance 1,7353,3255,6049,6611,792,801,316,1795,1735
COMERCIALIZADORA RIMATOM SA de CV,INSTANCELEVEL,-37,Instance 1,COMERCIALIZADORA RIMATOM SA de CV - Instance 1,4612,9947,11539,11094,740,962,210,1066,1535
K & S Contractors Supply Co,INSTANCELEVEL,-37,Instance 1,K & S Contractors Supply Co - Instance 1,6056,4610,7246,8621,596,826,225,1564,2160
Tioga Hardwoods Inc,INSTANCELEVEL,-37,Instance 1,Tioga Hardwoods Inc - Instance 1,2307,1558,5566,9535,719,828,281,1896,2186
GHCL Limited,INSTANCELEVEL,-37,Instance 1,GHCL Limited - Instance 1,223,1654,11620,10401,349,960,281,1868,1589
Motion Industries Inc.,INSTANCELEVEL,-37,Instance 1,Motion Industries Inc. - Instance 1,3779,8044,11206,4323,778,973,436,1728,1693
SUKETU ORGANICS PRIVATE LIMITED,INSTANCELEVEL,-37,Instance 1,SUKETU ORGANICS PRIVATE LIMITED - Instance 1,8345,7618,804,2587,566,658,203,1916,1906
Quantum Foods,INSTANCELEVEL,-37,Instance 1,Quantum Foods - Instance 1,8069,6107,805,9941,371,1069,225,1529,1903
Family Magazine,INSTANCELEVEL,-37,Instance 1,Family Magazine - Instance 1,10307,6384,11246,8414,472,879,235,1620,2272
PROGRESSIVE AG PARTNERS,INSTANCELEVEL,-37,Instance 1,PROGRESSIVE AG PARTNERS - Instance 1,9229,3886,10243,3406,537,911,409,1226,1800
Innovative Laser Inc,INSTANCELEVEL,-37,Instance 1,Innovative Laser Inc - Instance 1,1318,8374,6266,5660,315,704,496,1513,2035
Addis Housewares Ltd,INSTANCELEVEL,-37,Instance 1,Addis Housewares Ltd - Instance 1,7513,6297,10418,3591,484,975,493,1331,2081
SIGMADIS BRIGNAIS,INSTANCELEVEL,-37,Instance 1,SIGMADIS BRIGNAIS - Instance 1,11268,4249,10386,7904,768,906,194,1241,2219
APLNG,INSTANCELEVEL,-37,Instance 1,APLNG - Instance 1,6819,2706,1886,5621,659,1031,268,1009,2186
Quince Hungary Kft,INSTANCELEVEL,-37,Instance 1,Quince Hungary Kft - Instance 1,1794,5171,9443,6041,683,893,214,1809,1731
Jandel Scientific Inc.,INSTANCELEVEL,-37,Instance 1,Jandel Scientific Inc. - Instance 1,4816,96,374,8292,503,724,439,1294,1833
Viking Tool & Steel,INSTANCELEVEL,-37,Instance 1,Viking Tool & Steel - Instance 1,8415,3173,7011,6734,646,884,109,1895,1525
HIELO Y REFRIGERACION DE CABORCA SA DE CV,INSTANCELEVEL,-37,Instance 1,HIELO Y REFRIGERACION DE CABORCA SA DE CV - Instance 1,4407,3715,10116,4953,581,917,96,1089,1783
MAPE USA,INSTANCELEVEL,-37,Instance 1,MAPE USA - Instance 1,4460,3216,11012,383,644,695,486,1536,2353
CONSORCIO DE ALIM DEL CARIBE SA DE CV,INSTANCELEVEL,-37,Instance 1,CONSORCIO DE ALIM DEL CARIBE SA DE CV - Instance 1,10006,3890,10016,3505,345,625,367,1265,1804
PRODUCCIONES AGRICOLA DE TABASCO SA CV,INSTANCELEVEL,-37,Instance 1,PRODUCCIONES AGRICOLA DE TABASCO SA CV - Instance 1,11757,8805,2282,5417,450,845,69,1015,2111
RICARDO ALEJANDRO DE LEON PEDROZA,INSTANCELEVEL,-37,Instance 1,RICARDO ALEJANDRO DE LEON PEDROZA - Instance 1,626,11943,4940,10553,746,661,175,1500,2445
M&M SERVICE CO,INSTANCELEVEL,-37,Instance 1,M&M SERVICE CO - Instance 1,10070,1341,3905,7260,782,1094,381,1557,1533
CARROLLTON FARMERS ELEVATOR CO,INSTANCELEVEL,-37,Instance 1,CARROLLTON FARMERS ELEVATOR CO - Instance 1,822,785,1936,5623,517,898,256,1996,2035
L and P Financial Services Co,INSTANCELEVEL,-37,Instance 1,L and P Financial Services Co - Instance 1,7478,7034,4471,7568,482,632,65,1969,2430
Ingenieria y Maquinaria de Guadalupe SA de CV,INSTANCELEVEL,-37,Instance 1,Ingenieria y Maquinaria de Guadalupe SA de CV - Instance 1,7847,10959,399,5767,770,964,33,1041,2286
CATMADER SL,INSTANCELEVEL,-37,Instance 1,CATMADER SL - Instance 1,1349,8946,4846,2188,583,950,435,1461,1587
Tekno Inc,INSTANCELEVEL,-37,Instance 1,Tekno Inc - Instance 1,476,1072,2961,3249,538,865,35,1376,2141
LUIS MANUEL REYES VAZQUEZ,INSTANCELEVEL,-37,Instance 1,LUIS MANUEL REYES VAZQUEZ - Instance 1,2607,7568,4775,4135,533,1022,86,1240,1834
COMPUESPECIALISTAS DE SONORA SA DE CV,INSTANCELEVEL,-37,Instance 1,COMPUESPECIALISTAS DE SONORA SA DE CV - Instance 1,3025,9108,8976,69,351,1019,264,1209,1908
CRIBAS Y ARRENDAMIENTOS SA DE CV,INSTANCELEVEL,-37,Instance 1,CRIBAS Y ARRENDAMIENTOS SA DE CV - Instance 1,10419,640,6399,2577,306,625,90,1710,1654
PRODUCTOS CRIBADOS DEL NOROESTE SA DE CV,INSTANCELEVEL,-37,Instance 1,PRODUCTOS CRIBADOS DEL NOROESTE SA DE CV - Instance 1,385,2665,3532,2800,456,669,386,1972,1932
COMERGALV SA DE CV,INSTANCELEVEL,-37,Instance 1,COMERGALV SA DE CV - Instance 1,11813,194,10446,1938,566,983,76,1913,1527
FABRICA DE HIGIENICOS Y TUBOS DECARTON SA DE CV,INSTANCELEVEL,-37,Instance 1,FABRICA DE HIGIENICOS Y TUBOS DECARTON SA DE CV - Instance 1,3865,11324,6905,6066,740,992,191,1562,2292
